transaction_id,date,customer_id,product_name,category,quantity,base_price,discount_pct,revenue,city,customer_segment,channel,year,month,month_name,quarter,day_of_week,is_weekend,margin_est
TXN06651,2023-07-22,CUST01225,Apple AirPods Pro,Electronics,1,3799000,0.0,5115000.0,Medan,Occasional,Organic,2023,7,Jul,3,Saturday,True,1278750.0
TXN06652,2023-06-23,CUST03785,Wardah Instaperfect,Beauty,1,85000,0.0,119000.0,Bandung,Regular,Email,2023,6,Jun,2,Friday,False,29750.0
TXN06653,2023-04-18,CUST03345,Apple AirPods Pro,Electronics,2,3799000,0.0,9118000.0,Surabaya,Regular,Marketplace,2023,4,Apr,2,Tuesday,False,2279500.0
TXN06654,2023-02-22,CUST01825,Uniqlo Heattech L,Fashion,2,299000,0.2,383000.0,Jakarta,Occasional,Marketplace,2023,2,Feb,1,Wednesday,False,95750.0
TXN06655,2023-06-12,CUST03779,Wardah Instaperfect,Beauty,2,85000,0.05,226000.0,Surabaya,Regular,Organic,2023,6,Jun,2,Monday,False,56500.0
TXN06656,2023-07-12,CUST03514,The Ordinary AHA,Beauty,1,189000,0.2,204000.0,Yogyakarta,Occasional,Email,2023,7,Jul,3,Wednesday,False,51000.0
TXN06657,2023-03-19,CUST01025,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Jakarta,Regular,Paid Social,2023,3,Mar,1,Sunday,True,949750.0
TXN06658,2023-12-12,CUST03433,Somethinc Niacinamide,Beauty,1,99000,0.0,59000.0,Jakarta,New,Organic,2023,12,Dec,4,Tuesday,False,14750.0
TXN06660,2023-05-25,CUST00358,Emina BB Cream,Beauty,1,75000,0.05,96000.0,Bandung,Loyal,Paid Social,2023,5,May,2,Thursday,False,24000.0
TXN06661,2023-11-02,CUST02844,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4901000.0,Jakarta,New,Marketplace,2023,11,Nov,4,Thursday,False,1225250.0
TXN06662,2023-10-27,CUST03619,Tupperware Set,Home & Living,1,349000,0.1,251000.0,Jakarta,Occasional,Marketplace,2023,10,Oct,4,Friday,False,62750.0
TXN06663,2023-03-25,CUST03580,Tupperware Set,Home & Living,2,349000,0.0,698000.0,Jakarta,Regular,Marketplace,2023,3,Mar,1,Saturday,True,174500.0
TXN06664,2023-03-12,CUST02665,Apple AirPods Pro,Electronics,2,3799000,0.0,7598000.0,Makassar,Loyal,Email,2023,3,Mar,1,Sunday,True,1899500.0
TXN06665,2023-05-25,CUST00038,Wardah Instaperfect,Beauty,1,85000,0.2,92000.0,Makassar,Regular,Marketplace,2023,5,May,2,Thursday,False,23000.0
TXN06666,2023-07-23,CUST00835,The Ordinary AHA,Beauty,1,189000,0.0,254000.0,Makassar,Loyal,Email,2023,7,Jul,3,Sunday,True,63500.0
TXN06667,2023-06-03,CUST04616,Philips Air Fryer,Home & Living,1,1499000,0.0,2099000.0,Makassar,Occasional,Organic,2023,6,Jun,2,Saturday,True,524750.0
TXN06669,2023-03-24,CUST04011,Nike Air Max 270,Fashion,2,1800000,0.0,3600000.0,Jakarta,Regular,Organic,2023,3,Mar,1,Friday,False,900000.0
TXN06670,2023-04-21,CUST01944,Emina BB Cream,Beauty,1,75000,0.05,86000.0,Makassar,New,Email,2023,4,Apr,2,Friday,False,21500.0
TXN06671,2023-01-25,CUST04460,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Semarang,New,Marketplace,2023,1,Jan,1,Wednesday,False,220500.0
TXN06672,2023-12-04,CUST02761,IKEA Billy Shelf,Home & Living,1,799000,0.0,479000.0,Surabaya,Regular,Marketplace,2023,12,Dec,4,Monday,False,119750.0
TXN06673,2023-03-08,CUST02728,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Medan,Regular,Organic,2023,3,Mar,1,Wednesday,False,949750.0
TXN06674,2023-07-13,CUST01730,Uniqlo Heattech L,Fashion,1,299000,0.2,322000.0,Jakarta,Regular,Email,2023,7,Jul,3,Thursday,False,80500.0
TXN06675,2023-11-26,CUST00542,The Ordinary AHA,Beauty,3,189000,0.1,334000.0,Jakarta,Regular,Email,2023,11,Nov,4,Sunday,True,83500.0
TXN06676,2023-01-06,CUST02519,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,4656000.0,Medan,Loyal,Paid Social,2023,1,Jan,1,Friday,False,1164000.0
TXN06677,2023-09-10,CUST04171,Uniqlo Heattech L,Fashion,1,299000,0.0,299000.0,Surabaya,Regular,Marketplace,2023,9,Sep,3,Sunday,True,74750.0
TXN06678,2023-04-13,CUST02698,JBL Flip 6,Electronics,2,1199000,0.1,2590000.0,Jakarta,New,Paid Social,2023,4,Apr,2,Thursday,False,647500.0
TXN06679,2023-09-11,CUST01256,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Jakarta,Regular,Marketplace,2023,9,Sep,3,Monday,False,87250.0
TXN06680,2023-05-09,CUST02209,Adidas Ultraboost,Fashion,2,2099000,0.0,5652000.0,Jakarta,Occasional,Organic,2023,5,May,2,Tuesday,False,1413000.0
TXN06681,2023-09-30,CUST02438,Wardah Instaperfect,Beauty,1,85000,0.1,76000.0,Surabaya,Regular,Organic,2023,9,Sep,3,Saturday,True,19000.0
TXN06682,2023-03-18,CUST03097,JBL Flip 6,Electronics,1,1199000,0.05,1139000.0,Medan,Regular,Marketplace,2023,3,Mar,1,Saturday,True,284750.0
TXN06683,2023-09-30,CUST00143,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Bali,Regular,Marketplace,2023,9,Sep,3,Saturday,True,549750.0
TXN06684,2023-12-23,CUST00381,Kris Mattress King,Home & Living,3,4200000,0.05,7182000.0,Surabaya,New,Paid Social,2023,12,Dec,4,Saturday,True,1795500.0
TXN06685,2023-11-01,CUST02285,Xiaomi Redmi 12,Electronics,2,2199000,0.0,2874000.0,Jakarta,Occasional,Marketplace,2023,11,Nov,4,Wednesday,False,718500.0
TXN06686,2023-05-15,CUST01578,IKEA Billy Shelf,Home & Living,2,799000,0.0,2152000.0,Jakarta,Loyal,Organic,2023,5,May,2,Monday,False,538000.0
TXN06687,2023-03-10,CUST02956,Kris Mattress King,Home & Living,1,4200000,0.0,4200000.0,Medan,New,Organic,2023,3,Mar,1,Friday,False,1050000.0
TXN06688,2023-02-10,CUST04586,Adidas Ultraboost,Fashion,2,2099000,0.0,3358000.0,Jakarta,Occasional,Email,2023,2,Feb,1,Friday,False,839500.0
TXN06689,2023-05-17,CUST03963,Adidas Ultraboost,Fashion,1,2099000,0.05,2685000.0,Bandung,New,Email,2023,5,May,2,Wednesday,False,671250.0
TXN06690,2023-04-15,CUST02255,Logitech MX Keys,Electronics,1,1350000,0.1,1458000.0,Jakarta,Occasional,Email,2023,4,Apr,2,Saturday,True,364500.0
TXN06691,2023-10-20,CUST02726,JBL Flip 6,Electronics,3,1199000,0.0,2878000.0,Medan,Loyal,Marketplace,2023,10,Oct,4,Friday,False,719500.0
TXN06692,2023-02-19,CUST03862,Logitech MX Keys,Electronics,2,1350000,0.05,2052000.0,Surabaya,New,Organic,2023,2,Feb,1,Sunday,True,513000.0
TXN06693,2023-09-15,CUST02545,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Bandung,Occasional,Email,2023,9,Sep,3,Friday,False,549750.0
TXN06694,2023-10-16,CUST01046,Wardah Instaperfect,Beauty,1,85000,0.1,61000.0,Makassar,New,Organic,2023,10,Oct,4,Monday,False,15250.0
TXN06695,2023-03-03,CUST04981,Samsung QLED 55in,Electronics,1,8999000,0.0,8999000.0,Unknown,New,Organic,2023,3,Mar,1,Friday,False,2249750.0
TXN06696,2023-01-03,CUST03013,The Ordinary AHA,Beauty,1,189000,0.05,117000.0,Surabaya,Regular,Organic,2023,1,Jan,1,Tuesday,False,29250.0
TXN06697,2023-04-14,CUST01439,Adidas Ultraboost,Fashion,1,2099000,0.0,2519000.0,Yogyakarta,New,Paid Social,2023,4,Apr,2,Friday,False,629750.0
TXN06698,2023-05-20,CUST04613,Tupperware Set,Home & Living,3,349000,0.1,1269000.0,Medan,Occasional,Organic,2023,5,May,2,Saturday,True,317250.0
TXN06699,2023-04-09,CUST02813,Zara Blazer Set,Fashion,1,1199000,0.1,1295000.0,Yogyakarta,New,Paid Social,2023,4,Apr,2,Sunday,True,323750.0
TXN06700,2023-06-10,CUST03320,Wardah Instaperfect,Beauty,1,85000,0.0,119000.0,Yogyakarta,Regular,Paid Social,2023,6,Jun,2,Saturday,True,29750.0
TXN06701,2023-02-20,CUST04806,Tupperware Set,Home & Living,1,349000,0.0,279000.0,Jakarta,New,Paid Social,2023,2,Feb,1,Monday,False,69750.0
TXN06702,2023-04-02,CUST04575,Uniqlo Heattech L,Fashion,1,299000,0.1,323000.0,Jakarta,Regular,Email,2023,4,Apr,2,Sunday,True,80750.0
TXN06703,2023-04-21,CUST00799,Adidas Ultraboost,Fashion,1,2099000,0.0,2519000.0,Bandung,Occasional,Organic,2023,4,Apr,2,Friday,False,629750.0
TXN06704,2023-12-28,CUST01108,Logitech MX Keys,Electronics,1,1350000,0.0,810000.0,Jakarta,New,Organic,2023,12,Dec,4,Thursday,False,202500.0
TXN06705,2023-05-09,CUST00180,Wardah Instaperfect,Beauty,1,85000,0.2,92000.0,Bandung,Occasional,Organic,2023,5,May,2,Tuesday,False,23000.0
TXN06706,2023-11-13,CUST01231,Uniqlo Heattech L,Fashion,1,299000,0.2,156000.0,Jakarta,New,Organic,2023,11,Nov,4,Monday,False,39000.0
TXN06707,2023-06-06,CUST00742,JBL Flip 6,Electronics,2,1199000,0.0,3357000.0,Medan,New,Paid Social,2023,6,Jun,2,Tuesday,False,839250.0
TXN06708,2023-02-17,CUST03237,H&M Linen Shirt,Fashion,1,249000,0.0,199000.0,Jakarta,Regular,Marketplace,2023,2,Feb,1,Friday,False,49750.0
TXN06709,2023-03-01,CUST02165,Logitech MX Keys,Electronics,2,1350000,0.05,2565000.0,Yogyakarta,Occasional,Paid Social,2023,3,Mar,1,Wednesday,False,641250.0
TXN06710,2023-08-31,CUST01709,IKEA Billy Shelf,Home & Living,1,799000,0.2,767000.0,Makassar,Regular,Marketplace,2023,8,Aug,3,Thursday,False,191750.0
TXN06711,2023-03-30,CUST00337,Tupperware Set,Home & Living,1,349000,0.1,314000.0,Jakarta,Regular,Email,2023,3,Mar,1,Thursday,False,78500.0
TXN06712,2023-08-08,CUST00505,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2639000.0,Surabaya,Occasional,Marketplace,2023,8,Aug,3,Tuesday,False,659750.0
TXN06713,2023-10-24,CUST02271,Dyson V11 Vacuum,Home & Living,1,7499000,0.1,5399000.0,Semarang,Regular,Paid Social,2023,10,Oct,4,Tuesday,False,1349750.0
TXN06714,2023-09-10,CUST03627,Apple AirPods Pro,Electronics,1,3799000,0.1,3419000.0,Bandung,New,Email,2023,9,Sep,3,Sunday,True,854750.0
TXN06715,2023-09-02,CUST00765,Samsung QLED 55in,Electronics,1,8999000,0.1,8099000.0,Yogyakarta,Occasional,Email,2023,9,Sep,3,Saturday,True,2024750.0
TXN06717,2023-03-12,CUST01201,Adidas Ultraboost,Fashion,1,2099000,0.05,1994000.0,Jakarta,Loyal,Email,2023,3,Mar,1,Sunday,True,498500.0
TXN06718,2023-03-13,CUST04770,Emina BB Cream,Beauty,2,75000,0.0,150000.0,Bandung,Loyal,Organic,2023,3,Mar,1,Monday,False,37500.0
TXN06719,2023-09-20,CUST03804,IKEA Billy Shelf,Home & Living,1,799000,0.05,759000.0,Surabaya,Occasional,Organic,2023,9,Sep,3,Wednesday,False,189750.0
TXN06720,2023-06-15,CUST02297,JBL Flip 6,Electronics,1,1199000,0.2,1343000.0,Yogyakarta,Loyal,Email,2023,6,Jun,2,Thursday,False,335750.0
TXN06721,2023-06-27,CUST00656,Apple AirPods Pro,Electronics,1,3799000,0.1,4787000.0,Surabaya,Occasional,Organic,2023,6,Jun,2,Tuesday,False,1196750.0
TXN06722,2023-06-27,CUST02261,Apple AirPods Pro,Electronics,1,3799000,0.0,5319000.0,Bandung,Regular,Paid Social,2023,6,Jun,2,Tuesday,False,1329750.0
TXN06723,2023-06-06,CUST02645,Samsung QLED 55in,Electronics,1,8999000,0.05,11969000.0,Jakarta,Regular,Paid Social,2023,6,Jun,2,Tuesday,False,2992250.0
TXN06724,2023-12-21,CUST03083,IKEA Billy Shelf,Home & Living,2,799000,0.2,767000.0,Jakarta,Occasional,Organic,2023,12,Dec,4,Thursday,False,191750.0
TXN06726,2023-03-30,CUST03376,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Surabaya,Occasional,Marketplace,2023,3,Mar,1,Thursday,False,549750.0
TXN06727,2023-09-01,CUST03883,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Makassar,Loyal,Marketplace,2023,9,Sep,3,Friday,False,87250.0
TXN06728,2023-04-21,CUST03952,Samsung QLED 55in,Electronics,1,8999000,0.05,10259000.0,Jakarta,Loyal,Organic,2023,4,Apr,2,Friday,False,2564750.0
TXN06729,2023-02-15,CUST03444,Apple AirPods Pro,Electronics,1,3799000,0.2,2431000.0,Jakarta,Occasional,Organic,2023,2,Feb,1,Wednesday,False,607750.0
TXN06730,2023-04-02,CUST01244,Logitech MX Keys,Electronics,1,1350000,0.0,1620000.0,Jakarta,Regular,Organic,2023,4,Apr,2,Sunday,True,405000.0
TXN06731,2023-07-26,CUST04917,Dyson V11 Vacuum,Home & Living,1,7499000,0.2,8077000.0,Bali,Occasional,Marketplace,2023,7,Jul,3,Wednesday,False,2019250.0
TXN06732,2023-11-21,CUST03071,Samsung QLED 55in,Electronics,1,8999000,0.2,4705000.0,Jakarta,Occasional,Email,2023,11,Nov,4,Tuesday,False,1176250.0
TXN06733,2023-04-17,CUST03859,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2639000.0,Surabaya,Occasional,Organic,2023,4,Apr,2,Monday,False,659750.0
TXN06734,2023-09-21,CUST04339,Samsung QLED 55in,Electronics,1,8999000,0.0,8999000.0,Surabaya,New,Organic,2023,9,Sep,3,Thursday,False,2249750.0
TXN06735,2023-08-26,CUST02573,Apple AirPods Pro,Electronics,1,3799000,0.0,4559000.0,Bali,Regular,Email,2023,8,Aug,3,Saturday,True,1139750.0
TXN06736,2023-10-28,CUST01004,Zara Blazer Set,Fashion,2,1199000,0.0,1918000.0,Surabaya,Regular,Paid Social,2023,10,Oct,4,Saturday,True,479500.0
TXN06737,2023-08-02,CUST01956,Skintific SPF 50+,Beauty,1,129000,0.2,124000.0,Jakarta,Loyal,Paid Social,2023,8,Aug,3,Wednesday,False,31000.0
TXN06738,2023-04-09,CUST02992,Xiaomi Redmi 12,Electronics,2,2199000,0.05,5014000.0,Surabaya,New,Marketplace,2023,4,Apr,2,Sunday,True,1253500.0
TXN06739,2023-07-16,CUST01591,Tupperware Set,Home & Living,1,349000,0.1,423000.0,Makassar,Loyal,Organic,2023,7,Jul,3,Sunday,True,105750.0
TXN06740,2023-10-27,CUST02490,Tupperware Set,Home & Living,2,349000,0.0,558000.0,Jakarta,New,Paid Social,2023,10,Oct,4,Friday,False,139500.0
TXN06741,2023-03-13,CUST04374,JBL Flip 6,Electronics,1,1199000,0.0,1199000.0,Surabaya,Regular,Marketplace,2023,3,Mar,1,Monday,False,299750.0
TXN06742,2023-04-02,CUST01544,Tupperware Set,Home & Living,1,349000,0.05,398000.0,Surabaya,New,Email,2023,4,Apr,2,Sunday,True,99500.0
TXN06743,2023-05-02,CUST02836,Adidas Ultraboost,Fashion,2,2099000,0.0,5652000.0,Medan,New,Email,2023,5,May,2,Tuesday,False,1413000.0
TXN06745,2023-12-23,CUST01816,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4499000.0,Bandung,New,Organic,2023,12,Dec,4,Saturday,True,1124750.0
TXN06746,2023-09-25,CUST01673,Xiaomi Redmi 12,Electronics,2,2199000,0.05,4178000.0,Surabaya,Regular,Marketplace,2023,9,Sep,3,Monday,False,1044500.0
TXN06747,2023-10-23,CUST02002,Philips Air Fryer,Home & Living,2,1499000,0.0,2398000.0,Bandung,Occasional,Email,2023,10,Oct,4,Monday,False,599500.0
TXN06748,2023-06-09,CUST03777,Xiaomi Redmi 12,Electronics,1,2199000,0.2,2463000.0,Bandung,Occasional,Email,2023,6,Jun,2,Friday,False,615750.0
TXN06749,2023-08-10,CUST02221,Samsung QLED 55in,Electronics,1,8999000,0.1,9719000.0,Medan,New,Email,2023,8,Aug,3,Thursday,False,2429750.0
TXN06750,2023-09-25,CUST00735,Uniqlo Heattech L,Fashion,1,299000,0.1,269000.0,Bandung,New,Organic,2023,9,Sep,3,Monday,False,67250.0
TXN06751,2023-09-21,CUST04812,Xiaomi Redmi 12,Electronics,1,2199000,0.05,2089000.0,Jakarta,New,Organic,2023,9,Sep,3,Thursday,False,522250.0
TXN06752,2023-02-25,CUST02764,Dyson V11 Vacuum,Home & Living,2,7499000,0.0,11998000.0,Jakarta,New,Paid Social,2023,2,Feb,1,Saturday,True,2999500.0
TXN06753,2023-04-09,CUST03568,Dyson V11 Vacuum,Home & Living,2,7499000,0.1,16198000.0,Semarang,Occasional,Organic,2023,4,Apr,2,Sunday,True,4049500.0
TXN06754,2023-03-03,CUST04726,Logitech MX Keys,Electronics,2,1350000,0.1,2430000.0,Jakarta,New,Paid Social,2023,3,Mar,1,Friday,False,607500.0
TXN06755,2023-02-06,CUST03749,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1759000.0,Makassar,Regular,Marketplace,2023,2,Feb,1,Monday,False,439750.0
TXN06756,2023-02-03,CUST03886,JBL Flip 6,Electronics,1,1199000,0.0,959000.0,Bandung,Loyal,Email,2023,2,Feb,1,Friday,False,239750.0
TXN06757,2023-10-11,CUST01216,Wardah Instaperfect,Beauty,2,85000,0.0,136000.0,Jakarta,Regular,Marketplace,2023,10,Oct,4,Wednesday,False,34000.0
TXN06758,2023-12-17,CUST00525,Logitech MX Keys,Electronics,1,1350000,0.0,810000.0,Makassar,New,Email,2023,12,Dec,4,Sunday,True,202500.0
TXN06759,2023-12-14,CUST03969,Logitech MX Keys,Electronics,1,1350000,0.1,729000.0,Surabaya,New,Email,2023,12,Dec,4,Thursday,False,182250.0
TXN06760,2023-11-01,CUST01611,JBL Flip 6,Electronics,1,1199000,0.05,744000.0,Surabaya,New,Marketplace,2023,11,Nov,4,Wednesday,False,186000.0
TXN06761,2023-03-14,CUST02772,The Ordinary AHA,Beauty,1,189000,0.0,189000.0,Surabaya,New,Paid Social,2023,3,Mar,1,Tuesday,False,47250.0
TXN06762,2023-01-02,CUST02112,Xiaomi Redmi 12,Electronics,2,2199000,0.0,2874000.0,Jakarta,Loyal,Email,2023,1,Jan,1,Monday,False,718500.0
TXN06763,2023-02-21,CUST04331,Apple AirPods Pro,Electronics,1,3799000,0.1,2735000.0,Makassar,Regular,Marketplace,2023,2,Feb,1,Tuesday,False,683750.0
TXN06764,2023-08-28,CUST04667,Apple AirPods Pro,Electronics,2,3799000,0.1,8206000.0,Medan,Loyal,Email,2023,8,Aug,3,Monday,False,2051500.0
TXN06765,2023-04-12,CUST01499,Uniqlo Heattech L,Fashion,1,299000,0.2,287000.0,Medan,Loyal,Email,2023,4,Apr,2,Wednesday,False,71750.0
TXN06766,2023-05-05,CUST03167,Philips Air Fryer,Home & Living,1,1499000,0.0,2018000.0,Surabaya,Regular,Marketplace,2023,5,May,2,Friday,False,504500.0
TXN06767,2023-01-22,CUST03984,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Bandung,Loyal,Paid Social,2023,1,Jan,1,Sunday,True,196000.0
TXN06768,2023-06-07,CUST01877,Nike Air Max 270,Fashion,1,1800000,0.1,2268000.0,Unknown,New,Paid Social,2023,6,Jun,2,Wednesday,False,567000.0
TXN06769,2023-11-12,CUST03789,Uniqlo Heattech L,Fashion,3,299000,0.2,469000.0,Makassar,Loyal,Paid Social,2023,11,Nov,4,Sunday,True,117250.0
TXN06770,2023-08-22,CUST01673,Uniqlo Heattech L,Fashion,3,299000,0.2,861000.0,Bandung,Occasional,Marketplace,2023,8,Aug,3,Tuesday,False,215250.0
TXN06771,2023-01-14,CUST01120,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Bandung,Regular,Organic,2023,1,Jan,1,Saturday,True,220500.0
TXN06772,2023-08-23,CUST01455,Xiaomi Redmi 12,Electronics,2,2199000,0.0,5278000.0,Surabaya,New,Paid Social,2023,8,Aug,3,Wednesday,False,1319500.0
TXN06773,2023-07-28,CUST01871,JBL Flip 6,Electronics,1,1199000,0.2,1291000.0,Jakarta,New,Marketplace,2023,7,Jul,3,Friday,False,322750.0
TXN06774,2023-02-25,CUST01753,JBL Flip 6,Electronics,1,1199000,0.0,959000.0,Semarang,Occasional,Marketplace,2023,2,Feb,1,Saturday,True,239750.0
TXN06775,2023-04-16,CUST03852,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Semarang,New,Marketplace,2023,4,Apr,2,Sunday,True,38750.0
TXN06776,2023-01-16,CUST03712,Nike Air Max 270,Fashion,2,1800000,0.1,2118000.0,Medan,New,Paid Social,2023,1,Jan,1,Monday,False,529500.0
TXN06777,2023-07-06,CUST03326,Uniqlo Heattech L,Fashion,2,299000,0.0,805000.0,Surabaya,Occasional,Paid Social,2023,7,Jul,3,Thursday,False,201250.0
TXN06778,2023-07-03,CUST02682,Skintific SPF 50+,Beauty,1,129000,0.0,174000.0,Jakarta,New,Organic,2023,7,Jul,3,Monday,False,43500.0
TXN06779,2023-11-21,CUST01674,Skintific SPF 50+,Beauty,1,129000,0.2,67000.0,Jakarta,Occasional,Marketplace,2023,11,Nov,4,Tuesday,False,16750.0
TXN06780,2023-09-24,CUST03860,Apple AirPods Pro,Electronics,2,3799000,0.1,6838000.0,Surabaya,Occasional,Email,2023,9,Sep,3,Sunday,True,1709500.0
TXN06781,2023-07-07,CUST02064,Philips Air Fryer,Home & Living,1,1499000,0.1,1816000.0,Jakarta,Occasional,Marketplace,2023,7,Jul,3,Friday,False,454000.0
TXN06782,2023-03-17,CUST04110,IKEA Billy Shelf,Home & Living,1,799000,0.2,639000.0,Bandung,Regular,Organic,2023,3,Mar,1,Friday,False,159750.0
TXN06783,2023-04-06,CUST00277,Wardah Instaperfect,Beauty,2,85000,0.0,204000.0,Makassar,Occasional,Marketplace,2023,4,Apr,2,Thursday,False,51000.0
TXN06784,2023-08-27,CUST02985,JBL Flip 6,Electronics,1,1199000,0.0,1439000.0,Jakarta,Occasional,Organic,2023,8,Aug,3,Sunday,True,359750.0
TXN06785,2023-01-10,CUST01106,Tupperware Set,Home & Living,1,349000,0.2,182000.0,Jakarta,Loyal,Organic,2023,1,Jan,1,Tuesday,False,45500.0
TXN06786,2023-07-26,CUST04014,The Ordinary AHA,Beauty,2,189000,0.0,509000.0,Jakarta,Occasional,Email,2023,7,Jul,3,Wednesday,False,127250.0
TXN06787,2023-04-13,CUST00346,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,8549000.0,Semarang,New,Paid Social,2023,4,Apr,2,Thursday,False,2137250.0
TXN06788,2023-05-14,CUST01938,H&M Linen Shirt,Fashion,2,249000,0.2,536000.0,Medan,New,Marketplace,2023,5,May,2,Sunday,True,134000.0
TXN06789,2023-11-08,CUST01677,Somethinc Niacinamide,Beauty,1,99000,0.1,58000.0,Jakarta,New,Organic,2023,11,Nov,4,Wednesday,False,14500.0
TXN06790,2023-03-18,CUST03148,IKEA Billy Shelf,Home & Living,1,799000,0.05,759000.0,Jakarta,Loyal,Paid Social,2023,3,Mar,1,Saturday,True,189750.0
TXN06791,2023-05-27,CUST01754,JBL Flip 6,Electronics,2,1199000,0.0,3229000.0,Medan,New,Email,2023,5,May,2,Saturday,True,807250.0
TXN06792,2023-06-29,CUST02411,Wardah Instaperfect,Beauty,1,85000,0.0,119000.0,Bandung,Occasional,Paid Social,2023,6,Jun,2,Thursday,False,29750.0
TXN06793,2023-09-01,CUST03471,Uniqlo Heattech L,Fashion,1,299000,0.0,299000.0,Bandung,Regular,Marketplace,2023,9,Sep,3,Friday,False,74750.0
TXN06794,2023-03-20,CUST04575,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1979000.0,Medan,New,Paid Social,2023,3,Mar,1,Monday,False,494750.0
TXN06796,2023-11-08,CUST03979,Logitech MX Keys,Electronics,1,1350000,0.2,706000.0,Medan,New,Marketplace,2023,11,Nov,4,Wednesday,False,176500.0
TXN06797,2023-08-28,CUST02996,Samsung QLED 55in,Electronics,1,8999000,0.0,10799000.0,Surabaya,Loyal,Marketplace,2023,8,Aug,3,Monday,False,2699750.0
TXN06798,2023-02-15,CUST03908,JBL Flip 6,Electronics,1,1199000,0.05,911000.0,Bandung,Regular,Organic,2023,2,Feb,1,Wednesday,False,227750.0
TXN06799,2023-08-21,CUST04669,Logitech MX Keys,Electronics,1,1350000,0.0,1620000.0,Jakarta,New,Marketplace,2023,8,Aug,3,Monday,False,405000.0
TXN06800,2023-06-29,CUST02386,Zara Blazer Set,Fashion,1,1199000,0.1,1511000.0,Jakarta,Regular,Paid Social,2023,6,Jun,2,Thursday,False,377750.0
TXN06801,2023-07-28,CUST02359,Uniqlo Heattech L,Fashion,3,299000,0.1,1087000.0,Bandung,Loyal,Paid Social,2023,7,Jul,3,Friday,False,271750.0
TXN06802,2023-05-20,CUST04689,IKEA Billy Shelf,Home & Living,1,799000,0.0,1076000.0,Jakarta,Regular,Email,2023,5,May,2,Saturday,True,269000.0
TXN06803,2023-03-19,CUST02908,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Jakarta,Loyal,Marketplace,2023,3,Mar,1,Sunday,True,87250.0
TXN06804,2023-04-05,CUST02299,Wardah Instaperfect,Beauty,1,85000,0.0,102000.0,Jakarta,New,Email,2023,4,Apr,2,Wednesday,False,25500.0
TXN06805,2023-06-06,CUST03520,Adidas Ultraboost,Fashion,3,2099000,0.1,7934000.0,Surabaya,New,Marketplace,2023,6,Jun,2,Tuesday,False,1983500.0
TXN06806,2023-09-20,CUST03585,Uniqlo Heattech L,Fashion,2,299000,0.05,568000.0,Medan,New,Organic,2023,9,Sep,3,Wednesday,False,142000.0
TXN06807,2023-12-25,CUST00726,Kris Mattress King,Home & Living,2,4200000,0.1,4536000.0,Bali,Occasional,Organic,2023,12,Dec,4,Monday,False,1134000.0
TXN06808,2023-08-04,CUST03568,Tupperware Set,Home & Living,1,349000,0.0,419000.0,Jakarta,Loyal,Organic,2023,8,Aug,3,Friday,False,104750.0
TXN06809,2023-08-02,CUST01933,Kris Mattress King,Home & Living,1,4200000,0.0,5040000.0,Jakarta,Regular,Paid Social,2023,8,Aug,3,Wednesday,False,1260000.0
TXN06810,2023-01-26,CUST02434,Uniqlo Heattech L,Fashion,1,299000,0.0,195000.0,Medan,New,Organic,2023,1,Jan,1,Thursday,False,48750.0
TXN06811,2023-01-01,CUST02487,IKEA Billy Shelf,Home & Living,3,799000,0.0,1567000.0,Jakarta,Occasional,Paid Social,2023,1,Jan,1,Sunday,True,391750.0
TXN06812,2023-07-24,CUST01653,Apple AirPods Pro,Electronics,2,3799000,0.0,10230000.0,Medan,Loyal,Email,2023,7,Jul,3,Monday,False,2557500.0
TXN06813,2023-07-24,CUST03135,Skintific SPF 50+,Beauty,1,129000,0.05,165000.0,Medan,New,Paid Social,2023,7,Jul,3,Monday,False,41250.0
TXN06814,2023-03-16,CUST00031,Samsung QLED 55in,Electronics,1,8999000,0.2,7199000.0,Bandung,New,Marketplace,2023,3,Mar,1,Thursday,False,1799750.0
TXN06815,2023-10-21,CUST00358,Skintific SPF 50+,Beauty,1,129000,0.0,103000.0,Makassar,New,Marketplace,2023,10,Oct,4,Saturday,True,25750.0
