transaction_id,date,customer_id,product_name,category,quantity,base_price,discount_pct,revenue,city,customer_segment,channel
TXN07078,2023-05-18,CUST04059,Xiaomi Redmi 12,Electronics,2,2199000,0.1,5329000.0,Bandung,New,Paid Social
TXN07079,2023-04-11,CUST02547,H&M Linen Shirt,Fashion,1,249000,0.1,269000.0,Jakarta,Occasional,Email
TXN07080,2023-07-06,CUST00718,IKEA Billy Shelf,Home & Living,1,799000,0.2,861000.0,Jakarta,Regular,Marketplace
TXN07081,2023-03-09,CUST02394,Xiaomi Redmi 12,Electronics,1,2199000,0.2,1759000.0,Jakarta,Occasional,Marketplace
TXN07082,2023-08-18,CUST01633,Nike Air Max 270,Fashion,1,1800000,0.2,,Jakarta,New,Organic
TXN07083,2023-07-05,CUST02331,Samsung QLED 55in,Electronics,1,8999000,0.0,12116000.0,Surabaya,Regular,Marketplace
TXN07084,2023-09-23,CUST02959,Samsung QLED 55in,Electronics,1,8999000,0.1,8099000.0,Medan,Loyal,Organic
TXN07085,2023-07-26,CUST01361,Logitech MX Keys,Electronics,1,1350000,0.05,1727000.0,Bali,Regular,Marketplace
TXN07086,2023-12-12,CUST01007,Logitech MX Keys,Electronics,1,1350000,0.0,810000.0,Jakarta,Occasional,Paid Social
TXN07087,2023-11-13,CUST01541,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1437000.0,,Loyal,Email
TXN07088,2023-06-16,CUST04488,Uniqlo Heattech L,Fashion,1,299000,0.1,377000.0,Jakarta,New,Marketplace
TXN07089,2023-09-28,CUST03256,Kris Mattress King,Home & Living,1,4200000,0.0,4200000.0,Surabaya,Occasional,Marketplace
TXN07090,2023-10-07,CUST00530,JBL Flip 6,Electronics,2,1199000,0.0,1918000.0,Medan,Regular,Marketplace
TXN07091,2023-05-17,CUST01043,Tupperware Set,Home & Living,1,349000,0.2,376000.0,Surabaya,Occasional,Organic
TXN07092,2023-10-17,CUST03990,Wardah Instaperfect,Beauty,3,85000,0.0,-204000.0,Bandung,Occasional,Organic
TXN07093,2023-01-30,CUST01853,JBL Flip 6,Electronics,3,1199000,0.05,2233000.0,Jakarta,New,Paid Social
TXN07094,2023-11-27,CUST03932,Somethinc Niacinamide,Beauty,1,99000,0.0,65000.0,Semarang,Loyal,Marketplace
TXN07095,2023-04-09,CUST04056,Nike Air Max 270,Fashion,2,1800000,0.0,4320000.0,Surabaya,Regular,Organic
TXN07096,2023-06-27,CUST01169,Philips Air Fryer,Home & Living,1,1499000,0.05,1994000.0,Makassar,Regular,Marketplace
TXN07097,2023-09-04,CUST04620,Skintific SPF 50+,Beauty,3,129000,0.05,368000.0,Yogyakarta,New,Email
TXN07098,2023-05-19,CUST01933,H&M Linen Shirt,Fashion,1,249000,0.1,302000.0,Jakarta,Regular,Marketplace
TXN07099,2023-07-17,CUST03835,JBL Flip 6,Electronics,1,1199000,0.05,1534000.0,Jakarta,Occasional,Marketplace
TXN07100,2023-03-11,CUST03351,Somethinc Niacinamide,Beauty,1,99000,0.0,99000.0,Makassar,Occasional,Organic
TXN07101,2023-04-07,CUST02104,IKEA Billy Shelf,Home & Living,1,799000,0.0,959000.0,Surabaya,Occasional,Paid Social
TXN07102,2023-07-01,CUST01021,Zara Blazer Set,Fashion,3,1199000,0.05,4601000.0,Jakarta,Occasional,Email
TXN07103,2023-06-21,CUST04469,Emina BB Cream,Beauty,1,75000,0.0,105000.0,Bandung,Occasional,Marketplace
TXN07104,2023-05-31,CUST03413,Logitech MX Keys,Electronics,3,1350000,0.2,4362000.0,Medan,New,Marketplace
TXN07105,2023-06-12,CUST00942,Xiaomi Redmi 12,Electronics,1,2199000,0.0,3079000.0,Jakarta,Regular,Email
TXN07106,2023-03-05,CUST01424,Emina BB Cream,Beauty,3,75000,0.1,202000.0,Jakarta,Loyal,Organic
TXN07107,2023-09-19,CUST01760,Logitech MX Keys,Electronics,1,1350000,0.0,1350000.0,Bandung,New,Marketplace
TXN07108,2023-12-20,CUST02810,Adidas Ultraboost,Fashion,1,2099000,0.05,1196000.0,Medan,Regular,Paid Social
TXN07109,2023-10-22,CUST04685,Apple AirPods Pro,Electronics,1,3799000,0.0,3039000.0,Bandung,Regular,Organic
TXN07110,2023-05-24,CUST02598,Somethinc Niacinamide,Beauty,3,99000,0.05,380000.0,Makassar,Loyal,Email
TXN07111,2023-06-25,CUST00334,JBL Flip 6,Electronics,1,1199000,0.0,1679000.0,Jakarta,New,Organic
TXN07112,2023-05-16,CUST02166,Nike Air Max 270,Fashion,3,1800000,0.0,7271000.0,Medan,Occasional,Paid Social
TXN07113,2023-07-06,CUST04767,Zara Blazer Set,Fashion,1,1199000,0.2,1291000.0,Bandung,Loyal,Marketplace
TXN07114,2023-03-23,CUST01275,Uniqlo Heattech L,Fashion,2,299000,0.05,568000.0,Surabaya,Loyal,Paid Social
TXN07115,2023-06-09,CUST01135,The Ordinary AHA,Beauty,1,189000,0.1,238000.0,Surabaya,Occasional,Marketplace
TXN07116,2023-03-14,CUST01225,Dyson V11 Vacuum,Home & Living,3,7499000,0.0,22497000.0,Medan,Regular,Organic
TXN07117,2023-07-29,CUST00559,Apple AirPods Pro,Electronics,1,3799000,0.1,4604000.0,Semarang,Loyal,Marketplace
TXN07118,2023-07-04,CUST04970,Apple AirPods Pro,Electronics,2,3799000,0.1,9207000.0,Makassar,Regular,Paid Social
TXN07119,2023-10-01,CUST04553,Nike Air Max 270,Fashion,1,1800000,0.0,1440000.0,Medan,Occasional,Paid Social
TXN07120,2023-09-06,CUST04710,Logitech MX Keys,Electronics,2,1350000,0.0,2700000.0,Jakarta,Occasional,Marketplace
TXN07121,2023-09-22,CUST02876,Uniqlo Heattech L,Fashion,1,299000,0.1,269000.0,Bandung,Occasional,Paid Social
TXN07122,2023-07-13,CUST01346,Xiaomi Redmi 12,Electronics,2,2199000,0.05,5625000.0,Medan,New,Organic
TXN07123,2023-08-11,CUST01314,Logitech MX Keys,Electronics,2,1350000,0.0,3240000.0,Makassar,Loyal,Marketplace
TXN07124,2023-12-30,CUST04352,H&M Linen Shirt,Fashion,1,249000,0.0,149000.0,Jakarta,New,Organic
TXN07125,2023-01-25,CUST00758,Tupperware Set,Home & Living,1,349000,0.0,228000.0,Surabaya,Occasional,Paid Social
TXN07126,2023-09-19,CUST03344,Logitech MX Keys,Electronics,1,1350000,0.0,1350000.0,Bandung,Loyal,Paid Social
TXN07127,2023-04-15,CUST01513,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Jakarta,New,Email
TXN07128,2023-12-30,CUST03909,Apple AirPods Pro,Electronics,1,3799000,0.1,2051000.0,Surabaya,Loyal,Marketplace
TXN07129,2023-10-08,CUST02898,Somethinc Niacinamide,Beauty,1,99000,0.2,63000.0,Medan,Occasional,Email
TXN07130,2023-10-15,CUST04644,The Ordinary AHA,Beauty,3,189000,0.2,363000.0,Bandung,Regular,Paid Social
TXN07131,2023-09-27,CUST03195,Nike Air Max 270,Fashion,1,1800000,0.1,1620000.0,Bandung,Regular,Marketplace
TXN07132,2023-11-14,CUST03272,IKEA Billy Shelf,Home & Living,1,799000,0.0,522000.0,Semarang,Occasional,Organic
TXN07133,2023-06-21,CUST04576,JBL Flip 6,Electronics,1,1199000,0.05,1595000.0,Jakarta,New,Paid Social
TXN07134,2023-05-23,CUST00766,Uniqlo Heattech L,Fashion,1,299000,0.0,403000.0,Bali,Occasional,Email
TXN07135,2023-09-20,CUST03355,Samsung QLED 55in,Electronics,2,8999000,0.0,17998000.0,Medan,Loyal,Marketplace
TXN07136,2023-01-16,CUST04450,H&M Linen Shirt,Fashion,1,249000,0.2,130000.0,Surabaya,Occasional,Organic
TXN07137,2023-11-16,CUST00065,Apple AirPods Pro,Electronics,1,3799000,0.0,2483000.0,Medan,Loyal,Organic
TXN07138,2023-01-09,CUST03881,Apple AirPods Pro,Electronics,1,3799000,0.0,2483000.0,Jakarta,New,Organic
TXN07139,2023-01-26,CUST00819,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Jakarta,Regular,Organic
TXN07140,2023-01-28,CUST03326,Apple AirPods Pro,Electronics,1,3799000,0.0,2483000.0,Jakarta,Loyal,Marketplace
TXN07141,2023-02-08,CUST03815,Logitech MX Keys,Electronics,2,1350000,0.1,1944000.0,Medan,Occasional,Email
TXN07142,2023-02-09,CUST00073,Samsung QLED 55in,Electronics,2,8999000,0.1,12959000.0,Jakarta,Regular,Paid Social
TXN07143,2023-02-08,CUST01331,Logitech MX Keys,Electronics,2,1350000,0.2,1728000.0,Jakarta,Occasional,Email
TXN07144,2023-04-04,CUST01339,Adidas Ultraboost,Fashion,1,2099000,0.05,2393000.0,Medan,Occasional,Paid Social
TXN07145,2023-04-15,CUST01374,Kris Mattress King,Home & Living,2,4200000,0.1,9072000.0,Medan,Loyal,Paid Social
TXN07146,2023-05-15,CUST03337,Adidas Ultraboost,Fashion,2,2099000,0.1,5087000.0,Surabaya,Occasional,Organic
TXN07147,2023-07-01,CUST00568,The Ordinary AHA,Beauty,2,189000,0.1,458000.0,Bandung,New,Email
TXN07148,2023-06-02,CUST03886,Adidas Ultraboost,Fashion,1,2099000,0.0,2939000.0,Bandung,New,Paid Social
TXN07149,2023-01-29,CUST03426,Nike Air Max 270,Fashion,1,1800000,0.0,1176000.0,Jakarta,Occasional,Paid Social
TXN07150,2023-10-11,CUST00448,Nike Air Max 270,Fashion,1,1800000,0.0,1440000.0,Jakarta,Regular,Marketplace
TXN07151,2023-09-24,CUST01063,Xiaomi Redmi 12,Electronics,1,2199000,0.2,1759000.0,Medan,Regular,Email
TXN07152,2023-12-15,CUST00066,H&M Linen Shirt,Fashion,1,249000,0.0,149000.0,Surabaya,Occasional,Organic
TXN07153,2023-04-21,CUST03421,JBL Flip 6,Electronics,2,1199000,0.1,2590000.0,Bandung,Regular,Organic
TXN07154,2023-06-02,CUST03826,Nike Air Max 270,Fashion,1,1800000,0.2,2016000.0,Bandung,New,Organic
TXN07155,2023-04-06,CUST04188,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,8999000.0,Surabaya,New,Organic
TXN07156,2023-06-20,CUST02781,Tupperware Set,Home & Living,1,349000,0.0,489000.0,,Loyal,Paid Social
TXN07157,2023-12-31,CUST00499,Dyson V11 Vacuum,Home & Living,1,7499000,0.1,4049000.0,Jakarta,Regular,Email
TXN07158,2023-03-13,CUST03857,The Ordinary AHA,Beauty,1,189000,0.05,180000.0,Surabaya,Occasional,Organic
TXN07159,2023-04-27,CUST00832,Zara Blazer Set,Fashion,1,1199000,0.2,1151000.0,Surabaya,Regular,Organic
TXN07160,2023-11-10,CUST02896,Zara Blazer Set,Fashion,2,1199000,0.1,1411000.0,Surabaya,Regular,Email
TXN07161,2023-09-03,CUST03668,JBL Flip 6,Electronics,1,1199000,0.2,959000.0,Makassar,Loyal,Marketplace
TXN07162,2023-10-14,CUST00163,Kris Mattress King,Home & Living,1,4200000,0.05,3192000.0,Bandung,New,Email
TXN07163,2023-07-31,CUST03294,Xiaomi Redmi 12,Electronics,3,2199000,0.05,8438000.0,Surabaya,New,Paid Social
TXN07164,2023-03-09,CUST02513,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Bandung,Loyal,Paid Social
TXN07165,2023-05-31,CUST02146,Wardah Instaperfect,Beauty,1,85000,0.0,114000.0,Jakarta,Occasional,Email
TXN07166,2023-04-14,CUST01138,Logitech MX Keys,Electronics,1,1350000,0.0,1620000.0,Bandung,Loyal,Paid Social
TXN07167,2023-11-09,CUST03643,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1437000.0,Bali,Occasional,Marketplace
TXN07168,2023-09-07,CUST03111,Logitech MX Keys,Electronics,3,1350000,0.0,4050000.0,Bandung,Regular,Organic
TXN07169,2023-02-02,CUST01530,Philips Air Fryer,Home & Living,3,1499000,0.0,3598000.0,Jakarta,New,Organic
TXN07170,2023-12-15,CUST02822,IKEA Billy Shelf,Home & Living,1,799000,0.05,455000.0,Bandung,Regular,Email
TXN07171,2023-05-20,CUST03744,H&M Linen Shirt,Fashion,3,249000,0.0,1006000.0,Semarang,Regular,Marketplace
TXN07172,2023-09-13,CUST04611,Zara Blazer Set,Fashion,1,1199000,0.1,1079000.0,Surabaya,Loyal,Paid Social
TXN07173,2023-04-13,CUST02403,Uniqlo Heattech L,Fashion,1,299000,0.1,323000.0,Bandung,Loyal,Marketplace
TXN07174,2023-08-27,CUST01780,Philips Air Fryer,Home & Living,2,1499000,0.1,3238000.0,Jakarta,Loyal,Marketplace
TXN07175,2023-10-18,CUST04943,Wardah Instaperfect,Beauty,1,85000,0.0,68000.0,Bandung,New,Paid Social
TXN07176,2023-01-20,CUST01007,Somethinc Niacinamide,Beauty,1,99000,0.0,65000.0,Jakarta,Occasional,Organic
TXN07177,2023-09-11,CUST02030,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Jakarta,Loyal,Organic
TXN07178,2023-07-10,CUST03663,JBL Flip 6,Electronics,1,1199000,0.1,1453000.0,Jakarta,Regular,Email
TXN07179,2023-10-21,CUST00178,H&M Linen Shirt,Fashion,1,249000,0.0,199000.0,Jakarta,Occasional,Marketplace
TXN07180,2023-05-14,CUST02442,Adidas Ultraboost,Fashion,1,2099000,0.1,2544000.0,Bali,Loyal,Email
TXN07181,2023-12-16,CUST03645,Emina BB Cream,Beauty,1,75000,0.2,36000.0,Bandung,Loyal,Email
TXN07182,2023-12-24,CUST01475,Logitech MX Keys,Electronics,1,1350000,0.0,810000.0,Surabaya,Loyal,Marketplace
TXN07183,2023-02-15,CUST00634,Apple AirPods Pro,Electronics,1,3799000,0.0,3039000.0,Jakarta,Occasional,Marketplace
TXN07184,2023-03-02,CUST01654,Apple AirPods Pro,Electronics,1,3799000,0.2,3039000.0,Jakarta,Loyal,Marketplace
TXN07185,2023-11-23,CUST02972,Wardah Instaperfect,Beauty,1,85000,0.0,56000.0,Jakarta,Regular,Email
TXN07186,2023-05-31,CUST03614,Logitech MX Keys,Electronics,1,1350000,0.0,1818000.0,Yogyakarta,Regular,Email
TXN07187,2023-07-04,CUST04678,Skintific SPF 50+,Beauty,2,129000,0.1,,,New,Paid Social
TXN07188,2023-11-11,CUST01899,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,4656000.0,Jakarta,New,Marketplace
TXN07189,2023-09-15,CUST02172,Apple AirPods Pro,Electronics,1,3799000,0.05,3609000.0,Surabaya,Occasional,Paid Social
TXN07190,2023-06-09,CUST00241,Kris Mattress King,Home & Living,1,4200000,0.0,5880000.0,Jakarta,Occasional,Email
TXN07191,2023-04-21,CUST04773,Nike Air Max 270,Fashion,1,1800000,0.1,1944000.0,Medan,Regular,Email
TXN07192,2023-05-12,CUST00358,Uniqlo Heattech L,Fashion,1,299000,0.2,322000.0,Bandung,New,Marketplace
TXN07193,2023-09-22,CUST02278,Somethinc Niacinamide,Beauty,1,99000,0.0,99000.0,Surabaya,New,Paid Social
TXN07194,2023-07-10,CUST00068,Logitech MX Keys,Electronics,1,1350000,0.0,,Yogyakarta,Loyal,Marketplace
TXN07195,2023-03-05,CUST02019,Somethinc Niacinamide,Beauty,1,99000,0.2,79000.0,Surabaya,Occasional,Paid Social
TXN07196,2023-08-03,CUST04848,Apple AirPods Pro,Electronics,2,3799000,0.2,7294000.0,Semarang,Loyal,Paid Social
TXN07197,2023-12-07,CUST03094,Xiaomi Redmi 12,Electronics,2,2199000,0.0,2639000.0,Bandung,Occasional,Email
TXN07198,2023-02-22,CUST04650,H&M Linen Shirt,Fashion,1,249000,0.0,199000.0,Bandung,New,Email
TXN07199,2023-06-21,CUST04855,Samsung QLED 55in,Electronics,1,8999000,0.0,12599000.0,Jakarta,Loyal,Organic
TXN07200,2023-08-18,CUST03431,Samsung QLED 55in,Electronics,1,8999000,0.1,9719000.0,Makassar,Regular,Organic
TXN07201,2023-08-11,CUST03407,Apple AirPods Pro,Electronics,2,3799000,0.05,8662000.0,Yogyakarta,New,Paid Social
TXN07202,2023-07-13,CUST03545,H&M Linen Shirt,Fashion,1,249000,0.05,318000.0,Surabaya,Regular,Organic
TXN07203,2023-12-21,CUST04029,Somethinc Niacinamide,Beauty,2,99000,0.0,119000.0,Jakarta,Occasional,Marketplace
TXN07204,2023-06-28,CUST04327,Zara Blazer Set,Fashion,1,1199000,0.0,1679000.0,Makassar,Occasional,Marketplace
TXN07205,2023-09-07,CUST04568,Emina BB Cream,Beauty,1,75000,0.05,71000.0,Bandung,New,Marketplace
TXN07206,2023-03-14,CUST02861,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Surabaya,New,Marketplace
TXN07207,2023-09-19,CUST02246,Zara Blazer Set,Fashion,1,1199000,0.05,1139000.0,Jakarta,Loyal,Paid Social
TXN07208,2023-12-04,CUST04266,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4499000.0,Medan,Occasional,Paid Social
TXN07209,2023-10-15,CUST03355,Logitech MX Keys,Electronics,1,1350000,0.0,-1080000.0,Makassar,New,Marketplace
TXN07210,2023-10-13,CUST01468,The Ordinary AHA,Beauty,3,189000,0.0,454000.0,Semarang,Occasional,Marketplace
TXN07211,2023-08-12,CUST00572,Logitech MX Keys,Electronics,1,1350000,0.05,1539000.0,Jakarta,Loyal,Email
TXN07212,2023-11-07,CUST04305,Adidas Ultraboost,Fashion,1,2099000,0.0,1372000.0,Bandung,Occasional,Paid Social
TXN07213,2023-12-29,CUST01289,IKEA Billy Shelf,Home & Living,1,799000,0.0,479000.0,Jakarta,Regular,Email
TXN07214,2023-12-05,CUST04001,Kris Mattress King,Home & Living,1,4200000,0.1,2268000.0,Jakarta,Regular,Marketplace
TXN07215,2023-10-19,CUST03247,IKEA Billy Shelf,Home & Living,1,799000,0.0,639000.0,Makassar,Regular,Marketplace
TXN07216,2023-11-23,CUST03066,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4901000.0,Jakarta,New,Paid Social
TXN07217,2023-03-17,CUST02916,IKEA Billy Shelf,Home & Living,1,799000,0.0,799000.0,Jakarta,Occasional,Marketplace
TXN07218,2023-10-03,CUST00427,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1759000.0,Surabaya,Regular,Email
TXN07219,2023-09-29,CUST04146,JBL Flip 6,Electronics,2,1199000,0.2,1918000.0,Surabaya,Regular,Email
TXN07220,2023-09-28,CUST04497,Skintific SPF 50+,Beauty,1,129000,0.05,123000.0,,Occasional,Paid Social
TXN07221,2023-01-26,CUST00511,Adidas Ultraboost,Fashion,3,2099000,0.1,3704000.0,Jakarta,Regular,Marketplace
TXN07222,2023-07-11,CUST04224,H&M Linen Shirt,Fashion,1,249000,0.05,318000.0,Bandung,Occasional,Organic
TXN07223,2023-09-29,CUST02966,IKEA Billy Shelf,Home & Living,1,799000,0.0,799000.0,Jakarta,Regular,Paid Social
TXN07224,2023-11-02,CUST00389,Adidas Ultraboost,Fashion,1,2099000,0.05,1303000.0,Jakarta,Regular,Email
TXN07225,2023-09-29,CUST02796,Zara Blazer Set,Fashion,1,1199000,0.0,1199000.0,Jakarta,Loyal,Marketplace
TXN07226,2023-10-29,CUST04173,Uniqlo Heattech L,Fashion,2,299000,0.0,478000.0,,New,Paid Social
TXN07227,2023-10-30,CUST01524,Samsung QLED 55in,Electronics,1,8999000,0.0,7199000.0,Semarang,Loyal,Paid Social
TXN07228,2023-11-14,CUST01911,Kris Mattress King,Home & Living,3,4200000,0.1,7412000.0,Semarang,New,Organic
TXN07229,2023-11-13,CUST00165,IKEA Billy Shelf,Home & Living,3,799000,0.0,1567000.0,Surabaya,New,Organic
TXN07230,2023-11-10,CUST02940,Emina BB Cream,Beauty,2,75000,0.0,98000.0,Jakarta,Occasional,Email
TXN07231,2023-06-08,CUST04829,Apple AirPods Pro,Electronics,1,3799000,0.2,4255000.0,Surabaya,Regular,Marketplace
TXN07232,2023-01-30,CUST00811,Emina BB Cream,Beauty,1,75000,0.1,44000.0,Yogyakarta,Occasional,Organic
TXN07233,2023-12-22,CUST04730,Tupperware Set,Home & Living,1,349000,0.1,188000.0,Medan,New,Paid Social
TXN07234,2023-06-15,CUST03712,Adidas Ultraboost,Fashion,1,2099000,0.0,2939000.0,Jakarta,Occasional,Marketplace
TXN07235,2023-06-12,CUST03910,Dyson V11 Vacuum,Home & Living,3,7499000,0.0,31496000.0,Medan,Regular,Paid Social
TXN07236,2023-03-10,CUST02207,Logitech MX Keys,Electronics,2,1350000,0.0,2700000.0,Surabaya,New,Paid Social
TXN07237,2023-12-22,CUST03102,Logitech MX Keys,Electronics,3,1350000,0.2,1944000.0,Jakarta,Loyal,Paid Social
TXN07238,2023-11-09,CUST00286,Apple AirPods Pro,Electronics,2,3799000,0.05,4718000.0,Surabaya,New,Paid Social
TXN07239,2023-01-01,CUST00807,H&M Linen Shirt,Fashion,1,249000,0.05,155000.0,Makassar,New,Email
TXN07240,2023-10-25,CUST02990,Apple AirPods Pro,Electronics,3,3799000,0.0,9118000.0,Surabaya,Regular,Paid Social
TXN07241,2023-07-03,CUST03430,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,9592000.0,Jakarta,New,Email
TXN07242,2023-03-23,CUST00840,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Jakarta,New,Email
TXN07243,2023-07-11,CUST02461,Tupperware Set,Home & Living,1,349000,0.0,470000.0,Surabaya,Loyal,Marketplace
TXN07244,2023-12-08,CUST02736,Tupperware Set,Home & Living,1,349000,0.1,188000.0,Bandung,Loyal,Paid Social
TXN07245,2023-09-10,CUST02365,Adidas Ultraboost,Fashion,1,2099000,0.2,1679000.0,Medan,Regular,Email
TXN07246,2023-06-12,CUST04545,Xiaomi Redmi 12,Electronics,2,2199000,0.0,6157000.0,Surabaya,Loyal,Marketplace
TXN07247,2023-10-14,CUST03204,Adidas Ultraboost,Fashion,1,2099000,0.0,1679000.0,Surabaya,Regular,Email
TXN07248,2023-09-01,CUST04437,Skintific SPF 50+,Beauty,1,129000,0.0,129000.0,Jakarta,Occasional,Marketplace
TXN07249,2023-03-29,CUST03005,JBL Flip 6,Electronics,1,1199000,0.1,1079000.0,Yogyakarta,Regular,Organic
TXN07250,2023-07-11,CUST00843,Philips Air Fryer,Home & Living,1,1499000,0.0,2018000.0,Yogyakarta,New,Marketplace
TXN07251,2023-12-12,CUST01652,Skintific SPF 50+,Beauty,1,129000,0.2,62000.0,Yogyakarta,New,Email
TXN07252,2023-09-11,CUST02504,H&M Linen Shirt,Fashion,1,249000,0.2,199000.0,Semarang,Regular,Organic
TXN07253,2023-11-10,CUST00028,JBL Flip 6,Electronics,1,1199000,0.2,627000.0,Jakarta,Regular,Email
TXN07254,2023-12-02,CUST00826,Logitech MX Keys,Electronics,2,1350000,0.2,1296000.0,Jakarta,Regular,Organic
TXN07255,2023-06-22,CUST00895,JBL Flip 6,Electronics,2,1199000,0.05,3189000.0,Surabaya,Loyal,Paid Social
TXN07256,2023-06-03,CUST02992,Philips Air Fryer,Home & Living,1,1499000,0.0,2099000.0,Surabaya,New,Marketplace
TXN07257,2023-10-02,CUST02183,H&M Linen Shirt,Fashion,1,249000,0.0,199000.0,Makassar,New,Paid Social
TXN07258,2023-11-12,CUST00133,Wardah Instaperfect,Beauty,1,85000,0.1,50000.0,Semarang,New,Paid Social
TXN07259,2023-10-18,CUST01710,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1759000.0,Jakarta,New,Marketplace
TXN07260,2023-12-30,CUST04038,Philips Air Fryer,Home & Living,1,1499000,0.05,854000.0,Jakarta,Loyal,Organic
TXN07261,2023-09-04,CUST04295,Dyson V11 Vacuum,Home & Living,2,7499000,0.0,14998000.0,Jakarta,New,Marketplace
TXN07262,2023-04-05,CUST00632,Samsung QLED 55in,Electronics,1,8999000,0.0,10799000.0,Medan,Regular,Email
TXN07263,2023-08-12,CUST04676,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Surabaya,Occasional,Organic
TXN07264,2023-07-31,CUST04514,Somethinc Niacinamide,Beauty,1,99000,0.1,120000.0,Bandung,Loyal,Paid Social
TXN07265,2023-02-01,CUST03000,H&M Linen Shirt,Fashion,1,249000,0.0,199000.0,Surabaya,Occasional,Email
TXN07266,2023-05-10,CUST04658,Uniqlo Heattech L,Fashion,1,299000,0.0,403000.0,Jakarta,Loyal,Organic
TXN07267,2023-07-23,CUST02907,The Ordinary AHA,Beauty,1,189000,0.0,254000.0,Makassar,Loyal,Marketplace
TXN07268,2023-05-25,CUST01276,Nike Air Max 270,Fashion,1,1800000,0.2,1939000.0,Jakarta,Regular,Email
TXN07269,2023-12-07,CUST03657,Adidas Ultraboost,Fashion,2,2099000,0.0,2519000.0,Bandung,Occasional,Marketplace
TXN07270,2023-06-18,CUST02255,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,,Bandung,Occasional,Paid Social
TXN07271,2023-03-06,CUST02739,JBL Flip 6,Electronics,1,1199000,0.0,1199000.0,Bandung,Regular,Organic
TXN07272,2023-08-08,CUST04335,H&M Linen Shirt,Fashion,1,249000,0.2,239000.0,Bali,Occasional,Organic
TXN07273,2023-04-08,CUST00137,Uniqlo Heattech L,Fashion,2,299000,0.0,718000.0,Surabaya,Regular,Email
TXN07274,2023-09-16,CUST01782,Apple AirPods Pro,Electronics,1,3799000,0.05,3609000.0,Bandung,Regular,Paid Social
TXN07275,2023-03-01,CUST00499,H&M Linen Shirt,Fashion,3,249000,0.0,747000.0,Medan,New,Organic
TXN07276,2023-01-24,CUST02453,Xiaomi Redmi 12,Electronics,1,2199000,0.05,1365000.0,Semarang,Loyal,Paid Social
TXN07277,2023-05-30,CUST00275,Skintific SPF 50+,Beauty,1,129000,0.1,156000.0,Jakarta,New,Marketplace
TXN07278,2023-09-18,CUST03308,Nike Air Max 270,Fashion,1,1800000,0.0,1800000.0,Jakarta,New,Email
TXN07279,2023-12-12,CUST04967,Zara Blazer Set,Fashion,1,1199000,0.1,647000.0,Jakarta,Regular,Marketplace
TXN07280,2023-01-07,CUST02534,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1294000.0,Bandung,Regular,Organic
TXN07281,2023-06-27,CUST03801,Logitech MX Keys,Electronics,3,1350000,0.05,5386000.0,Jakarta,Occasional,Paid Social
TXN07282,2023-01-25,CUST02457,Samsung QLED 55in,Electronics,2,8999000,0.1,10587000.0,Surabaya,Occasional,Paid Social
TXN07283,2023-12-01,CUST02432,IKEA Billy Shelf,Home & Living,1,799000,0.05,455000.0,Jakarta,New,Organic
TXN07284,2023-09-10,CUST03060,Tupperware Set,Home & Living,1,349000,0.05,332000.0,Jakarta,Occasional,Organic
TXN07285,2023-06-27,CUST02401,Emina BB Cream,Beauty,2,75000,0.2,168000.0,Jakarta,Regular,Organic
TXN07286,2023-01-29,CUST01740,Somethinc Niacinamide,Beauty,1,99000,0.0,65000.0,Jakarta,Loyal,Paid Social
TXN07287,2023-05-12,CUST02813,JBL Flip 6,Electronics,1,1199000,0.0,1614000.0,Medan,Loyal,Marketplace
TXN07288,2023-10-12,CUST00554,Uniqlo Heattech L,Fashion,1,299000,0.2,191000.0,Jakarta,New,Organic
TXN07289,2023-08-07,CUST04375,Samsung QLED 55in,Electronics,2,8999000,0.1,19438000.0,Surabaya,Regular,Paid Social
TXN07290,2023-01-03,CUST04512,Tupperware Set,Home & Living,1,349000,0.0,228000.0,Semarang,Regular,Organic
TXN07291,2023-09-01,CUST04126,Emina BB Cream,Beauty,1,75000,0.0,75000.0,Makassar,New,Paid Social
TXN07292,2023-01-24,CUST03149,Philips Air Fryer,Home & Living,1,1499000,0.2,784000.0,Bali,Regular,Marketplace
TXN07293,2023-02-11,CUST00932,Emina BB Cream,Beauty,1,75000,0.0,60000.0,Medan,Loyal,Marketplace
